INFO 2024-09-06 14:24:56,980 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-06 14:24:57,037 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_compiler.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,037 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/getpass.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,037 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/random.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,037 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/core/handlers/__init__.py first seen with mtime 1725507325.2529228
DEBUG 2024-09-06 14:24:57,037 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/difflib.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,037 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1725507325.2465425
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/format_helpers.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/core/checks/security/csrf.py first seen with mtime 1725507325.2514358
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/db/backends/base/__init__.py first seen with mtime 1725507325.2602534
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/gzip.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/textwrap.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/core/cache/utils.py first seen with mtime 1725507325.249145
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/template/loader_tags.py first seen with mtime 1725507325.2857177
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/json/decoder.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/db/models/sql/__init__.py first seen with mtime 1725507325.2723293
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/core/files/storage/handler.py first seen with mtime 1725507325.2526586
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/exceptions.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/templatetags/cache.py first seen with mtime 1725507325.2871583
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/_abc.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/admin/widgets.py first seen with mtime 1725507324.9121099
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/queues.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/timeouts.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/sites/__init__.py first seen with mtime 1725507325.2228923
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/apps/config.py first seen with mtime 1725507324.8416717
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/utils/translation/trans_real.py first seen with mtime 1725507325.2940474
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/sslproto.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1725507325.2923608
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/utils/version.py first seen with mtime 1725507325.2933862
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/views/generic/__init__.py first seen with mtime 1725507325.2955327
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/sqlparse/filters/reindent.py first seen with mtime 1715738912.724915
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/core/handlers/base.py first seen with mtime 1725507325.2532415
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1725507325.0083122
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/__init__.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/utils/html.py first seen with mtime 1725507325.2916732
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/admin/actions.py first seen with mtime 1725507324.910633
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/sites/requests.py first seen with mtime 1725507325.2235146
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/_sysconfigdata__darwin_darwin.py first seen with mtime 1725561143.777588
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/templatetags/l10n.py first seen with mtime 1725507325.287358
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_posixsubprocess.cpython-312-darwin.so first seen with mtime 1725561142.7419403
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1725507325.0400195
DEBUG 2024-09-06 14:24:57,038 autoreload File /Users/bcariddi/playground/django-eliminator/eliminator/picks/apps.py first seen with mtime 1725600545.38414
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/views/__init__.py first seen with mtime 1725507325.2941628
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_constants.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/hmac.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/iterators.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/_weakrefset.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/pprint.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,038 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/db/backends/base/base.py first seen with mtime 1725507325.2603748
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/db/migrations/utils.py first seen with mtime 1725507325.2675536
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/db/models/constants.py first seen with mtime 1725507325.2687187
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/views/generic/dates.py first seen with mtime 1725507325.2957573
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/utils/formats.py first seen with mtime 1725507325.2913315
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/core/files/utils.py first seen with mtime 1725507325.252227
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/db/backends/sqlite3/client.py first seen with mtime 1725507325.2653966
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/pathlib.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/views/i18n.py first seen with mtime 1725507325.294574
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/core/serializers/python.py first seen with mtime 1725507325.2589295
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/sessions/models.py first seen with mtime 1725507325.1990225
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/db/models/options.py first seen with mtime 1725507325.2696102
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/turtle.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/core/serializers/__init__.py first seen with mtime 1725507325.258508
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/auth/validators.py first seen with mtime 1725507325.0086331
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/template/defaultfilters.py first seen with mtime 1725507325.2850013
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/utils/http.py first seen with mtime 1725507325.2918353
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/dispatch/__init__.py first seen with mtime 1725507325.2732847
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/json/encoder.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/middleware/security.py first seen with mtime 1725507325.2843285
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1725507324.9789562
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/auth/__init__.py first seen with mtime 1725507325.006924
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/apps/registry.py first seen with mtime 1725507324.8417892
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/utils/tree.py first seen with mtime 1725507325.2932947
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/core/checks/files.py first seen with mtime 1725507325.2504551
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/header.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/base_events.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/core/management/color.py first seen with mtime 1725507325.255251
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_bisect.cpython-312-darwin.so first seen with mtime 1725561142.0560055
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/template/__init__.py first seen with mtime 1725507325.284448
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/threading.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/template/loader.py first seen with mtime 1725507325.2855685
DEBUG 2024-09-06 14:24:57,039 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/db/models/fields/related_lookups.py first seen with mtime 1725507325.2712708
DEBUG 2024-09-06 14:24:57,040 autoreload File /opt/homebrew/lib/python3.12/site-packages/asgiref/__init__.py first seen with mtime 1715738912.7451212
DEBUG 2024-09-06 14:24:57,040 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/utils/termcolors.py first seen with mtime 1725507325.2928712
DEBUG 2024-09-06 14:24:57,042 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/db/models/sql/query.py first seen with mtime 1725507325.2729247
DEBUG 2024-09-06 14:24:57,042 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/__init__.py first seen with mtime 1725507324.910417
DEBUG 2024-09-06 14:24:57,042 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/zlib.cpython-312-darwin.so first seen with mtime 1725561143.7714581
DEBUG 2024-09-06 14:24:57,042 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/urls/converters.py first seen with mtime 1725507325.2890246
DEBUG 2024-09-06 14:24:57,042 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/html/entities.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,042 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/core/checks/model_checks.py first seen with mtime 1725507325.250686
DEBUG 2024-09-06 14:24:57,043 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/transports.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,046 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/socketserver.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,046 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/db/backends/signals.py first seen with mtime 1725507325.2600458
DEBUG 2024-09-06 14:24:57,046 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/coroutines.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,046 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/auth/apps.py first seen with mtime 1725507325.0071352
DEBUG 2024-09-06 14:24:57,046 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/copyreg.py first seen with mtime 1722971329.0
DEBUG 2024-09-06 14:24:57,046 autoreload File /Users/bcariddi/playground/django-eliminator/eliminator/eliminator/urls.py first seen with mtime 1725557376.6000574
DEBUG 2024-09-06 14:24:57,046 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1725507325.0375855
DEBUG 2024-09-06 14:24:57,046 autoreload File /opt/homebrew/lib/python3.12/site-packages/django/template/library.py first seen with mtime 1725507325.2854865
DEBUG 2024-09-06 14:24:57,046 autoreload File /Users/bcariddi/playground/django-eliminator/eliminator/picks/__init__.py first seen with mtime 1725556311.2473693
DEBUG 2024-09-06 14:24:57,047 autoreload File /opt/homebrew/Cellar/python@3.12/3.12.5/Frameworks/Python.framework/Versions/3.12/lib/python3.12/signal.py first seen with mtime 1722971329.0
